startTime	endTime	startLong	startLat	endLong	endLat	startX	startY	endX	endY	continuedTime	trans_pattern	fileName
1523413030.0	1523418860.0	113.9363203	22.53201199	113.9368715	22.53244954	493395.875	2492769.75	493452.625	2492818.25	5825	1.0	newztt_411.txt
1523418861.0	1523419176.0	113.9368715	22.53244954	113.9343785	22.52967692	493452.625	2492818.25	493196.0313	2492511.25	315	2.0	newztt_411.txt
1523419177.0	1523425722.0	113.9343747	22.52967204	113.9347578	22.528125	493195.625	2492510.75	493234.9688	2492339.5	6539	1.0	newztt_411.txt
1523425723.0	1523426065.0	113.9347578	22.528125	113.9364619	22.5320459	493234.9688	2492339.5	493410.4688	2492773.5	342	2.0	newztt_411.txt
1523426066.0	1523435281.0	113.9364703	22.53204156	113.9366235	22.53222711	493411.3125	2492773.0	493427.0938	2492793.75	9207	1.0	newztt_411.txt
1523435282.0	1523435515.0	113.9366235	22.53222711	113.9363742	22.53486491	493427.0938	2492793.75	493401.5625	2493085.75	233	2.0	newztt_411.txt
1523435516.0	1523435690.0	113.9363797	22.53486572	113.9363797	22.53486572	493402.125	2493085.75	493402.125	2493085.75	175	1.0	newztt_411.txt
1523435691.0	1523435809.0	113.9363797	22.53486572	113.9363797	22.53486572	493363.9676	2493114.452	493362.7587	2493145.779	119	8.0	newztt_411.txt
1523435810.0	1523456536.0	113.9363797	22.53486572	113.9363797	22.53486572	493362.6862	2493145.589	493367.9939	2493146.442	20704	7.0	newztt_411.txt
1523456537.0	1523456577.0	113.9363797	22.53486572	113.9363797	22.53486572	493367.8864	2493146.177	493375.5834	2493120.815	41	8.0	newztt_411.txt
1523456578.0	1523456871.0	113.9363797	22.53486572	113.9363797	22.53486572	493402.125	2493085.75	493402.125	2493085.75	293	1.0	newztt_411.txt
1523456872.0	1523457522.0	113.9363797	22.53486572	113.9346577	22.52801568	493402.125	2493085.75	493224.6563	2492327.25	651	2.0	newztt_411.txt
1523457523.0	1523463991.0	113.93466200000002	22.52801351	113.9344949	22.52812337	493225.0938	2492327.25	493207.9375	2492339.25	6461	1.0	newztt_411.txt
1545356227.0	1545357723.0	113.9739632	22.53755155	113.9739988	22.53728991	497268.375	2493382.0	497272.0313	2493353.25	1496	1.0	wk1221_1.txt
1545357724.0	1545367890.0	113.974003	22.53728926	113.2051546	23.37623956	497272.4688	2493353.0	418683.8125	2586484.0	10147	5.0	wk1221_1.txt
1545367891.0	1545368414.0	113.2051319	23.37623642	113.2085566	23.37669834	418681.4688	2586483.75	419031.9063	2586533.0	523	2.0	wk1221_1.txt
1545368415.0	1545369200.0	113.2085626	23.37668861	113.2084817	23.37754687	419032.5	2586531.75	419024.75	2586627.0	785	1.0	wk1221_1.txt
1545369201.0	1545369565.0	113.2084893	23.37755266	113.2050119	23.39432157	419025.5625	2586627.5	418680.25	2588486.75	364	5.0	wk1221_1.txt
1545369566.0	1545379627.0	113.2050136	23.39432566	113.20797240000002	23.39459237	418680.4063	2588487.25	418983.0625	2588515.25	10048	1.0	wk1221_1.txt
1523005695.0	1523010251.0	113.9361727	22.53500787	113.93636229999998	22.53522732	493380.8438	2493101.5	493400.375	2493126.0	3613	1.0	zth_406_3.txt
1540109966.0	1540113465.0	113.2009347	23.32421634	113.5128588	23.09381851	418220.4688	2580724.5	450038.4688	2555066.5	3494	5.0	newwk_2.txt
1540113466.0	1540114119.0	113.5128787	23.09382228	113.51852209999998	23.09527166	450040.5	2555066.75	450619.2188	2555225.5	654	2.0	newwk_2.txt
1540114120.0	1540115002.0	113.5185567	23.09528221	113.5514125	23.04896408	450622.75	2555226.5	453973.1563	2550086.25	882	5.0	newwk_2.txt
1523769218.0	1523769505.0	113.9346772	22.52823649	113.9331247	22.52670817	493226.6875	2492351.75	493066.9063	2492182.75	287	2.0	ztt415.txt
1523769506.0	1523771302.0	113.9331334	22.52671387	113.9333865	22.5266352	493067.7813	2492183.25	493093.8125	2492174.5	1795	1.0	ztt415.txt
1523771303.0	1523772307.0	113.9333832	22.52663086	113.9364277	22.53488742	493093.5	2492174.0	493407.0625	2493088.25	1003	2.0	ztt415.txt
1523772307.0	1523772387.0	113.9364301	22.53489339	113.9364301	22.53489339	493407.3125	2493089.0	493407.3125	2493089.0	80	1.0	ztt415.txt
1523772388.0	1523772427.0	113.9364301	22.53489339	113.9364301	22.53489339	493357.2829	2493112.3	493365.6407	2493147.787	40	8.0	ztt415.txt
1523772428.0	1523787311.0	113.9364301	22.53489339	113.936197	22.534819	493365.3498	2493147.985	493361.8487	2493149.363	14866	7.0	ztt415.txt
1523787312.0	1523787360.0	113.936197	22.534819	113.936197	22.534819	493362.1739	2493149.096	493368.4913	2493121.661	49	8.0	ztt415.txt
1523787361.0	1523787483.0	113.936197	22.534819	113.9362196	22.53491265	493383.3438	2493080.75	493385.6875	2493091.0	123	1.0	ztt415.txt
1523787484.0	1523787647.0	113.9362145	22.53491428	113.9342798	22.53429416	493385.1563	2493091.25	493186.0938	2493022.75	163	2.0	ztt415.txt
1523787648.0	1523788969.0	113.9342798	22.53429416	113.9342798	22.53429416	493186.0938	2493022.75	493186.0938	2493022.75	1321	1.0	ztt415.txt
1523788970.0	1523789171.0	113.9343926	22.53417969	113.93621609999998	22.53485216	493197.6875	2493010.0	493385.3125	2493084.25	201	2.0	ztt415.txt
1523789172.0	1523789269.0	113.93621609999998	22.53485216	113.93621609999998	22.53485216	493385.3125	2493084.25	493385.3125	2493084.25	98	1.0	ztt415.txt
1523789270.0	1523789306.0	113.93621609999998	22.53485216	113.93621609999998	22.53485216	493354.4977	2493115.24	493367.628	2493145.761	37	8.0	ztt415.txt
1523789307.0	1523802469.0	113.93621609999998	22.53485216	113.93621609999998	22.53485216	493364.3632	2493145.981	493368.1396	2493146.373	13147	7.0	ztt415.txt
1523802470.0	1523802558.0	113.93621609999998	22.53485216	113.93621609999998	22.53485216	493368.1039	2493146.362	493371.321	2493129.79	89	8.0	ztt415.txt
1523802559.0	1523802714.0	113.93621609999998	22.53485216	113.93621609999998	22.53485216	493385.3125	2493084.25	493385.3125	2493084.25	156	1.0	ztt415.txt
1523802715.0	1523802953.0	113.9350559	22.54202637	113.9349325	22.53986247	493266.3125	2493878.75	493253.5	2493639.25	239	2.0	ztt415.txt
1523802954.0	1523803112.0	113.9349325	22.53986247	113.93676	22.53260634	493253.5	2493639.25	493441.1563	2492835.75	159	1.0	ztt415.txt
1523803114.0	1523803861.0	113.9367429	22.53260444	113.93333359999998	22.52643202	493439.4063	2492835.5	493088.375	2492152.0	748	2.0	ztt415.txt
1523803862.0	1523805026.0	113.933335	22.52643175	113.933396	22.526505	493088.5	2492152.0	493094.7813	2492160.25	1163	1.0	ztt415.txt
1510496283.0	1510526759.0	0.0	0.0	0.0	0.0	493348.75700000004	2493161.017	493367.1532	2493128.433	30430	7.0	gql_11121418.txt
1510526760.0	1510526789.0	0.0	0.0	113.93650420000002	22.53526232	493366.9307	2493128.211	493368.4344	2493128.474	30	8.0	gql_11121418.txt
1510526790.0	1510527714.0	113.93650420000002	22.53526232	113.9335213	22.52801432	493414.9688	2493129.75	493107.75	2492327.25	921	2.0	gql_11121418.txt
1510527715.0	1510527792.0	113.9335213	22.52801432	113.9335216	22.52801459	493107.75	2492327.25	493107.7813	2492327.25	78	1.0	gql_11121418.txt
1510048268.0	1510048392.0	0.0	0.0	113.936015	22.534631	493358.1753	2493136.455	493368.0186	2493147.258	79	8.0	xy_11071751.txt
1510048393.0	1510049530.0	113.936015	22.534631	113.936328	22.53503	493367.4937	2493147.6890000002	493357.0443	2493146.807	1136	7.0	xy_11071751.txt
1510049531.0	1510049545.0	113.936328	22.53503	113.936328	22.53503	493357.1467	2493146.246	493356.2377	2493147.14	15	8.0	xy_11071751.txt
1510049545.0	1510049724.0	113.936328	22.53503	113.93648600000002	22.535175	493396.8438	2493104.0	493413.0938	2493120.0	179	1.0	xy_11071751.txt
1510049725.0	1510049745.0	113.93648600000002	22.535175	113.936323	22.535056	493352.1226	2493125.0319999997	493357.2842	2493144.62	21	8.0	xy_11071751.txt
1510049746.0	1510066536.0	113.936323	22.535056	113.936442	22.535163	493357.1529	2493144.836	493357.7791	2493147.7369999997	16762	7.0	xy_11071751.txt
1510066537.0	1510066537.0	113.936442	22.535163	113.936442	22.535163	493357.5861	2493147.652	493357.5861	2493147.652	1	8.0	xy_11071751.txt
1510066538.0	1510066542.0	113.936442	22.535163	113.936442	22.535163	493357.5109	2493147.674	493357.6317	2493148.1	5	7.0	xy_11071751.txt
1510066543.0	1510066543.0	113.936442	22.535163	113.936442	22.535163	493357.5269	2493148.054	493357.5269	2493148.054	1	8.0	xy_11071751.txt
1510066544.0	1510066548.0	113.936442	22.535163	113.936442	22.535163	493357.5096	2493148.09	493357.2763	2493148.024	5	7.0	xy_11071751.txt
1510066549.0	1510066549.0	113.936442	22.535163	113.936442	22.535163	493357.2155	2493147.996	493357.2155	2493147.996	1	8.0	xy_11071751.txt
1510066550.0	1510066551.0	113.936442	22.535163	113.936442	22.535163	493357.2683	2493148.078	493357.2112	2493148.047	2	7.0	xy_11071751.txt
1510066552.0	1510066586.0	113.936442	22.535163	113.936371	22.535063	493357.1641	2493148.024	493366.8682	2493127.419	35	8.0	xy_11071751.txt
1510066587.0	1510066591.0	113.9361244	22.53480984	113.93615530000001	22.53483643	493366.8546	2493127.333	493366.814	2493127.337	5	7.0	xy_11071751.txt
1510066592.0	1510066597.0	113.93615940000001	22.534838600000004	113.93615940000001	22.534838600000004	493366.6813	2493127.277	493366.4818	2493127.496	5	8.0	xy_11071751.txt
1510066597.0	1510066686.0	113.93615940000001	22.534838600000004	113.93558700000001	22.5345695	493379.4688	2493082.75	493320.5938	2493053.0	86	1.0	xy_11071751.txt
1523530318.0	1523532438.0	113.9852648	22.53323134	114.0762961	22.55554823	498430.9063	2492903.5	507794.125	2495376.75	2107	5.0	newws.txt
1523532439.0	1523532723.0	114.0762948	22.5555599	114.0767429	22.55556613	507793.9688	2495378.0	507840.0625	2495378.75	285	1.0	newws.txt
1523532724.0	1523534830.0	114.0767445	22.55556641	114.0767697	22.55545573	507840.25	2495378.75	507842.8438	2495366.5	2104	5.0	newws.txt
1523534831.0	1523535214.0	114.0767635	22.55543864	114.0767776	22.55549398	507842.1875	2495364.75	507843.6563	2495370.75	383	1.0	newws.txt
1523535215.0	1523537710.0	114.0767776	22.55549425	113.9462332	22.5402596	507843.6563	2495370.75	494415.9688	2493682.75	2492	5.0	newws.txt
1510131553.0	1510162900.0	0.0	0.0	0.0	0.0	493361.0586	2493158.981	493355.4178	2493147.296	31296	7.0	Newgql_1108_1.txt
1510162901.0	1510164756.0	0.0	0.0	0.0	0.0	493355.9321	2493147.564	493366.1415	2493142.559	155	8.0	Newgql_1108_1.txt
1510164757.0	1510178995.0	0.0	0.0	0.0	0.0	493365.6339	2493142.467	493363.2681	2493147.86	14217	7.0	Newgql_1108_1.txt
1510178996.0	1510179085.0	0.0	0.0	0.0	0.0	493363.5002	2493147.921	493368.683	2493126.162	90	8.0	Newgql_1108_1.txt
1522990724.0	1522991961.0	113.9332709	22.52651313	113.9340758	22.52668213	493081.9375	2492161.0	493164.75	2492179.75	1235	1.0	zth_406_1.txt
1522991962.0	1522992303.0	113.9340655	22.52669542	113.9325798	22.52784071	493163.6875	2492181.25	493010.875	2492308.0	341	2.0	zth_406_1.txt
1522992304.0	1522992846.0	113.9325781	22.52783664	113.9325423	22.52782552	493010.7188	2492307.75	493007.0313	2492306.5	542	1.0	zth_406_1.txt
1522992847.0	1522993017.0	113.9325423	22.52782552	113.9360726	22.53496338	493007.0313	2492306.5	493370.5625	2493096.75	170	4.0	zth_406_1.txt
1522993018.0	1522993075.0	113.9360824	22.53496989	113.936556	22.53481527	493371.5625	2493097.5	493420.2813	2493080.25	58	2.0	zth_406_1.txt
1522993076.0	1522993255.0	113.936556	22.53481527	113.9364643	22.53507216	493420.2813	2493080.25	493410.8438	2493108.75	179	1.0	zth_406_1.txt
1522993256.0	1522993285.0	113.9364643	22.53507243	113.9364654	22.53507487	493360.4271	2493121.886	493362.8426	2493146.44	30	8.0	zth_406_1.txt
1522993286.0	1522994750.0	113.9364654	22.53507487	113.936499	22.53542616	493362.5053	2493146.025	493360.7125	2493147.338	1461	7.0	zth_406_1.txt
1523146204.0	1523146823.0	113.933416	22.526519	113.933485	22.526348	493096.8438	2492161.75	493103.9375	2492142.75	619	1.0	newwk_408.txt
1523146824.0	1523147080.0	113.933485	22.526348	113.9315837	22.52803467	493103.9375	2492142.75	492908.4375	2492329.5	254	2.0	newwk_408.txt
1523147083.0	1523147650.0	113.9315861	22.52802897	113.9315861	22.52802897	492908.6875	2492329.0	492908.6875	2492329.0	546	1.0	newwk_408.txt
1523147651.0	1523148289.0	113.9315861	22.52802897	113.9357221	22.53161811	492908.6875	2492329.0	493334.3438	2492726.25	637	2.0	newwk_408.txt
1523148290.0	1523158940.0	113.935727	22.53161268	113.9357365	22.53159885	493334.8438	2492725.75	493335.8125	2492724.0	10592	1.0	newwk_408.txt
1523158941.0	1523159645.0	113.9357365	22.53159885	113.93157279999998	22.52799615	493335.8125	2492724.0	492907.3125	2492325.25	704	2.0	newwk_408.txt
1523159646.0	1523160286.0	113.9315834	22.52800456	113.9315921	22.52801215	492908.4063	2492326.25	492909.2813	2492327.0	640	1.0	newwk_408.txt
1523160287.0	1523160943.0	113.9315921	22.52801215	113.9357994	22.53136176	492909.2813	2492327.0	493342.2813	2492697.75	655	2.0	newwk_408.txt
1523160944.0	1523179370.0	113.9357894	22.53134983	113.9357804	22.53133789	493341.25	2492696.5	493340.3125	2492695.25	18388	1.0	newwk_408.txt
1523179371.0	1523179927.0	113.9357804	22.53133789	113.9309177	22.52794434	493340.3125	2492695.25	492839.9063	2492319.75	555	2.0	newwk_408.txt
1523179928.0	1523181047.0	113.9309012	22.52795003	113.93088600000002	22.52795492	492838.2188	2492320.25	492836.6563	2492320.75	1118	1.0	newwk_408.txt
1523181048.0	1523181629.0	113.93088600000002	22.52795492	113.9357747	22.53144477	492836.6563	2492320.75	493339.75	2492707.0	581	2.0	newwk_408.txt
1523181630.0	1523182610.0	113.9357788	22.5314445	113.9357962	22.53144748	493340.1563	2492707.0	493341.9375	2492707.25	977	1.0	newwk_408.txt
1523182611.0	1523183038.0	113.9357962	22.53144748	113.936381	22.53489041	493341.9375	2492707.25	493402.2813	2493088.5	422	2.0	newwk_408.txt
1523183039.0	1523183129.0	113.936381	22.53489041	113.9364214	22.53519016	493355.4057	2493111.377	493365.4407	2493146.572	91	8.0	newwk_408.txt
1523183130.0	1523193985.0	113.9364214	22.53519016	113.9363452	22.53576742	493364.9111	2493146.485	493361.2804	2493145.743	10831	7.0	newwk_408.txt
1523193986.0	1523194012.0	113.9363452	22.53576742	113.9364605	22.53514459	493361.6604	2493145.821	493368.6716	2493128.143	27	8.0	newwk_408.txt
1523194013.0	1523194093.0	113.9364627	22.53513346	113.93639679999998	22.53510878	493368.4498	2493128.094	493365.7953	2493127.522	81	7.0	newwk_408.txt
1523194094.0	1523194125.0	113.93639679999998	22.53510878	113.93639679999998	22.53510878	493366.06	2493131.742	493369.453	2493135.67	32	8.0	newwk_408.txt
1523194126.0	1523194219.0	113.93639679999998	22.53510878	113.9363949	22.53510905	493403.9063	2493112.75	493403.7188	2493112.75	92	1.0	newwk_408.txt
1523194220.0	1523195055.0	113.9363905	22.53510471	113.93322240000002	22.52643582	493403.25	2493112.25	493076.9375	2492152.5	834	2.0	newwk_408.txt
1523195056.0	1523205753.0	113.9332351	22.52643256	113.9207785	22.52184109	493078.25	2492152.25	491796.5	2491644.25	10678	1.0	newwk_408.txt
1523205754.0	1523206360.0	113.9207785	22.52184109	113.9326343	22.52542128	491796.5	2491644.25	493016.375	2492040.25	606	2.0	newwk_408.txt
1523206361.0	1523208749.0	113.9326343	22.52542128	113.9330482	22.52696587	493016.375	2492040.25	493059.0313	2492211.25	2385	1.0	newwk_408.txt
1523669522.0	1523669667.0	113.9324696	22.52796875	113.9357476	22.53469048	492999.5625	2492322.25	493337.0938	2493066.5	146	4.0	zth_0414.txt
1523669668.0	1523669690.0	113.9357476	22.53469048	113.9361442	22.53481418	493337.0938	2493066.5	493377.9063	2493080.25	23	2.0	zth_0414.txt
1523669691.0	1523669691.0	113.9361442	22.53481418	113.9361442	22.53481418	493377.9063	2493080.25	493377.9063	2493080.25	1	1.0	zth_0414.txt
1523669692.0	1523669736.0	113.9361442	22.53481418	113.9365587	22.53492052	493377.9063	2493080.25	493420.5625	2493092.0	45	2.0	zth_0414.txt
1523669737.0	1523669809.0	113.9365587	22.53492052	113.93606909999998	22.53541016	493420.5625	2493092.0	493370.2188	2493146.25	72	1.0	zth_0414.txt
1523669810.0	1523669848.0	113.93606909999998	22.53541016	113.93606909999998	22.53541016	493354.9578	2493115.701	493365.1726	2493143.267	39	8.0	zth_0414.txt
1523669849.0	1523716489.0	113.93606909999998	22.53541016	113.9362088	22.53540636	493365.0739	2493146.204	493367.2446	2493145.341	46586	7.0	zth_0414.txt
1523716490.0	1523716528.0	113.9362088	22.53540636	113.9362088	22.53540636	493367.2204	2493145.3540000003	493367.8715	2493126.84	39	8.0	zth_0414.txt
1523716529.0	1523716723.0	113.9362088	22.53540636	113.9363135	22.5350415	493384.5938	2493145.75	493395.3438	2493105.25	195	1.0	zth_0414.txt
1523716724.0	1523717731.0	113.9363135	22.5350415	113.9338509	22.52677544	493395.3438	2493105.25	493141.5938	2492190.0	1006	2.0	zth_0414.txt
1523717732.0	1523718332.0	113.9338626	22.52676324	113.9331009	22.52621528	493142.8125	2492188.75	493064.4063	2492128.0	601	1.0	zth_0414.txt
1523765287.0	1523765650.0	113.933393	22.528074	113.930864	22.52814697	493094.5625	2492334.0	492834.4063	2492342.0	363	2.0	NEWmk_415.txt
1523765651.0	1523766922.0	113.9308632	22.52815538	113.9307894	22.52789985	492834.3125	2492343.0	492826.7188	2492314.75	1268	1.0	NEWmk_415.txt
1523766923.0	1523768392.0	113.93078909999998	22.52789551	113.9366859	22.53507134	492826.6875	2492314.25	493433.6563	2493108.5	1466	2.0	NEWmk_415.txt
1523768393.0	1523768476.0	113.9366859	22.53507134	113.9366344	22.53505941	493365.4351	2493109.24	493379.0847	2493113.987	83	8.0	NEWmk_415.txt
1523768477.0	1523777542.0	113.9366344	22.53505941	113.9366178	22.53527344	493379.2441	2493113.707	493379.4804	2493114.542	9040	7.0	NEWmk_415.txt
1523777543.0	1523777616.0	113.9366132	22.53525825	113.9365044	22.53511447	493372.9714	2493114.835	493368.3025	2493122.668	74	8.0	NEWmk_415.txt
1523777617.0	1523777918.0	113.936505	22.5351123	113.936429	22.53505534	493368.47	2493122.4	493371.227	2493120.261	301	7.0	NEWmk_415.txt
1523777919.0	1523779094.0	113.9364293	22.53505534	113.93659479999998	22.53504395	493371.4514	2493120.367	493376.3634	2493116.8880000003	1173	8.0	NEWmk_415.txt
1523779095.0	1523784497.0	113.936601	22.5350434	113.9368907	22.53495605	493376.5239	2493116.836	493380.4008	2493115.842	5386	7.0	NEWmk_415.txt
1523784498.0	1523784535.0	113.93686979999998	22.53495334	113.93584579999998	22.53544868	493379.8922	2493115.795	493360.7995	2493148.69	31	8.0	NEWmk_415.txt
1523784536.0	1523784865.0	113.9358548	22.5354484	113.9358691	22.535558	493348.1563	2493150.5	493349.6563	2493162.5	329	1.0	NEWmk_415.txt
1523784866.0	1523784908.0	113.9358691	22.535558	113.9365755	22.53524929	493347.3879	2493119.105	493380.6106	2493110.002	43	8.0	NEWmk_415.txt
1523784909.0	1523785817.0	113.9365769	22.53526476	113.936499	22.53487874	493380.6669	2493110.191	493380.6209	2493114.374	906	7.0	NEWmk_415.txt
1523785818.0	1523785887.0	113.9365313	22.534882	113.9363791	22.53515516	493377.053	2493114.475	493382.2675	2493140.92	70	8.0	NEWmk_415.txt
1523785888.0	1523786627.0	113.9363791	22.53515516	113.9333816	22.52804064	493402.0938	2493118.0	493093.375	2492330.25	736	2.0	NEWmk_415.txt
1523786628.0	1523787858.0	113.9333822	22.52804905	113.9334166	22.52798123	493093.4375	2492331.25	493097.0	2492323.5	1227	1.0	NEWmk_415.txt
1523787859.0	1523788829.0	113.9334169	22.52798123	113.9366252	22.53501573	493097.0	2492323.5	493427.4063	2493102.5	958	2.0	NEWmk_415.txt
1523788830.0	1523788854.0	113.9366252	22.53501573	113.93647140000002	22.53510308	493363.8209	2493112.397	493382.2978	2493115.656	25	8.0	NEWmk_415.txt
1523788855.0	1523803564.0	113.93647079999998	22.53510579	113.936549	22.535251	493382.2727	2493115.196	493381.7288	2493113.769	14665	7.0	NEWmk_415.txt
1523803565.0	1523803616.0	113.936549	22.535251	113.936549	22.535251	493381.643	2493113.564	493380.6128	2493118.02	52	8.0	NEWmk_415.txt
1523803617.0	1523804820.0	113.936549	22.535251	113.9333854	22.52804199	493419.5625	2493128.5	493093.7813	2492330.25	1200	2.0	NEWmk_415.txt
1523804821.0	1523808640.0	113.9333751	22.52805067	113.933345	22.52810954	493092.7188	2492331.25	493089.625	2492337.75	3809	1.0	NEWmk_415.txt
1510017153.0	1510021035.0	113.936339	22.53509	113.936389	22.535132	493353.2451	2493140.955	493364.5407	2493144.723	3875	7.0	dk_1107.txt
1510021036.0	1510021093.0	113.936389	22.535132	113.93650900000002	22.535137	493364.6849	2493144.972	493365.839	2493121.265	58	8.0	dk_1107.txt
1510021094.0	1510021264.0	113.93650900000002	22.535137	113.93650900000002	22.535137	493415.4375	2493116.0	493415.4375	2493116.0	170	1.0	dk_1107.txt
1510021265.0	1510021398.0	113.93650900000002	22.535137	113.936387	22.535078	493357.3015	2493117.09	493361.9307	2493145.515	134	8.0	dk_1107.txt
1510021399.0	1510025854.0	113.936387	22.535078	113.936403	22.535145	493361.7546	2493145.672	493364.9522	2493146.583	4446	7.0	dk_1107.txt
1510025855.0	1510025966.0	113.936403	22.535145	113.936335	22.535047	493365.031	2493146.629	493385.5771	2493149.379	112	8.0	dk_1107.txt
1510025967.0	1510026021.0	113.936335	22.535047	113.936446	22.535049	493385.3682	2493149.245	493382.6736	2493147.027	55	7.0	dk_1107.txt
1510026022.0	1510026036.0	113.936446	22.535049	113.936446	22.535049	493382.7074	2493147.083	493382.4831	2493146.727	15	8.0	dk_1107.txt
1510026037.0	1510026269.0	113.936446	22.535049	113.9365183	22.53474637	493408.9688	2493106.25	493416.375	2493072.5	232	2.0	dk_1107.txt
1510026270.0	1510026270.0	113.9365082	22.53471761	113.9365082	22.53471761	493415.3438	2493069.5	493415.3438	2493069.5	1	5.0	dk_1107.txt
1510026271.0	1510026461.0	113.9365066	22.53468614	113.9370934	22.53015164	493415.1875	2493066.0	493475.3438	2492563.75	191	2.0	dk_1107.txt
1510026462.0	1510026800.0	113.9370934	22.53015164	113.93706	22.52991482	493475.3438	2492563.75	493471.875	2492537.5	338	1.0	dk_1107.txt
1510026801.0	1510027149.0	113.93706	22.52991482	113.931426	22.527735	493471.875	2492537.5	492892.1875	2492296.5	349	2.0	dk_1107.txt
1510027150.0	1510030616.0	113.931426	22.527735	113.933084	22.52798638	492892.1875	2492296.5	493062.7813	2492324.25	1242	1.0	dk_1107.txt
1510030617.0	1510030885.0	113.9330957	22.52799642	113.93313909999998	22.52783474	493063.9688	2492325.25	493068.4375	2492307.5	269	2.0	dk_1107.txt
1510030886.0	1510031550.0	113.93313909999998	22.52783474	113.9330857	22.5279164	493068.4375	2492307.5	493062.9375	2492316.5	664	1.0	dk_1107.txt
1510031551.0	1510031551.0	113.9330857	22.5279164	113.9330857	22.5279164	493062.9375	2492316.5	493062.9375	2492316.5	1	2.0	dk_1107.txt
1510031552.0	1510036430.0	113.9330857	22.5279164	113.9331106	22.52825467	493062.9375	2492316.5	493065.5313	2492354.0	4872	1.0	dk_1107.txt
1510036431.0	1510036433.0	113.9331106	22.52825467	113.9331106	22.52825467	493065.5313	2492354.0	493065.5313	2492354.0	3	2.0	dk_1107.txt
1510036434.0	1510036659.0	113.9331106	22.52825467	113.9332875	22.52796495	493065.5313	2492354.0	493083.6875	2492321.75	226	1.0	dk_1107.txt
1510036660.0	1510036752.0	113.9332875	22.52796495	113.9330575	22.52729302	493083.6875	2492321.75	493060.0	2492247.5	92	2.0	dk_1107.txt
1510036753.0	1510037422.0	113.9330575	22.52729302	113.933209	22.52787600000001	493060.0	2492247.5	493075.625	2492312.0	670	1.0	dk_1107.txt
1510037423.0	1510037694.0	113.933209	22.52787600000001	113.93287250000002	22.52774957	493075.625	2492312.0	493041.0	2492298.0	271	2.0	dk_1107.txt
1510037695.0	1510037818.0	113.93287250000002	22.52774957	113.93389	22.53391602	493041.0	2492298.0	493145.9688	2492980.75	124	4.0	dk_1107.txt
1510037819.0	1510038126.0	113.93389	22.53391602	113.9364149	22.53478923	493145.9688	2492980.75	493405.75	2493077.5	307	2.0	dk_1107.txt
1510038127.0	1510038945.0	113.9364149	22.53478923	113.936302	22.534588	493405.75	2493077.5	493394.125	2493055.0	818	1.0	dk_1107.txt
1510038946.0	1510038962.0	113.936302	22.534588	113.936302	22.534588	493350.9811	2493123.079	493358.5821	2493144.077	17	8.0	dk_1107.txt
1510038963.0	1510043625.0	113.936302	22.534588	113.936466	22.53506	493359.0533	2493144.195	493362.2405	2493148.828	4654	7.0	dk_1107.txt
1510043626.0	1510043679.0	113.936466	22.53506	113.936485	22.53515100000001	493362.609	2493148.692	493363.1586	2493123.413	53	8.0	dk_1107.txt
1510043680.0	1510043755.0	113.936485	22.53515100000001	113.936411	22.535144	493413.0	2493117.5	493405.375	2493116.75	76	1.0	dk_1107.txt
1510043756.0	1510043807.0	113.936411	22.535144	113.935668	22.535218	493347.4882	2493110.617	493362.4693	2493148.329	52	8.0	dk_1107.txt
1510043808.0	1510045592.0	113.935668	22.535218	113.936384	22.535099	493362.2674	2493148.453	493360.3021	2493147.725	1780	7.0	dk_1107.txt
1510045593.0	1510045682.0	113.936384	22.535099	113.936384	22.535099	493360.8317	2493147.672	493380.7602	2493141.561	89	8.0	dk_1107.txt
1510045683.0	1510048909.0	113.936384	22.535099	113.93259	22.530215	493402.5938	2493111.75	493012.0625	2492571.0	3215	1.0	dk_1107.txt
1510048910.0	1510049112.0	113.93259	22.530215	113.93435	22.53028646	493012.0625	2492571.0	493193.125	2492578.75	203	2.0	dk_1107.txt
1510049113.0	1510053069.0	113.9343517	22.53029975	113.9344767	22.53053494	493193.2813	2492580.25	493206.1563	2492606.25	3949	1.0	dk_1107.txt
1510053070.0	1510053704.0	113.9344767	22.53053494	113.9365468	22.53482449	493206.1563	2492606.25	493419.3125	2493081.25	634	2.0	dk_1107.txt
1510053705.0	1510054080.0	113.9365468	22.53482449	113.9358244	22.53377848	493419.3125	2493081.25	493344.9688	2492965.5	375	1.0	dk_1107.txt
1510054081.0	1510054112.0	113.9358379	22.53381185	113.9361797	22.53471571	493346.3438	2492969.25	493381.5625	2493069.25	32	2.0	dk_1107.txt
1510054113.0	1510054120.0	113.9361849	22.53474582	113.9361849	22.53479736	493382.0938	2493072.5	493382.0938	2493078.25	8	1.0	dk_1107.txt
1510054121.0	1510054122.0	113.9361882	22.53479736	113.9361882	22.53479736	493382.4375	2493078.25	493382.4375	2493078.25	2	2.0	dk_1107.txt
1510054123.0	1510057970.0	113.9361898	22.53479736	113.9345822	22.53687391	493382.5938	2493078.25	493217.3438	2493308.25	2011	1.0	dk_1107.txt
1510057971.0	1510058096.0	113.9345972	22.53687391	113.9355512	22.53534993	493218.875	2493308.25	493316.9375	2493139.5	126	2.0	dk_1107.txt
1510058097.0	1510058117.0	113.9355561	22.5353399	113.9355062	22.53536648	493317.4375	2493138.5	493312.3125	2493141.25	21	1.0	dk_1107.txt
