Time	Long	Lat	X	Y	Ax	Ay	Az	time	A1	A2	A3	A4	A5
1510297837	113.93636799999999	22.535014	380	448	-0.38044316	0.5212786	-9.636708	2017/11/10 15:10	493400.9375	2493102.25	493380.627881598	2493147.2041970408	3
1510297838	113.93636799999999	22.535014	380	448	-0.37423196	0.5204624	-9.631688	2017/11/10 15:10	493400.9375	2493102.25	493380.540099063	2493147.1175735607	3
1510297839	113.93636799999999	22.535014	380	448	-0.37706313	0.5227808	-9.634267	2017/11/10 15:10	493400.9375	2493102.25	493380.5038151489	2493147.0823384468	3
1510297840	113.93636799999999	22.535014	380	448	-0.3821332	0.52296853	-9.629010000000001	2017/11/10 15:10	493400.9375	2493102.25	493380.4111100469	2493146.9905823776	3
1510297841	113.93636799999999	22.535014	380	448	-0.37781423	0.52202964	-9.632955	2017/11/10 15:10	493400.9375	2493102.25	493380.30239717464	2493146.882728262	3
1510297842	113.93636799999999	22.535014	380	448	-0.37883618	0.5223041	-9.630951	2017/11/10 15:10	493400.9375	2493102.25	493380.3743635597	2493146.955471714	3
1510297843	113.93636799999999	22.535014	380	448	-0.37781423	0.5218417999999999	-9.629385000000001	2017/11/10 15:10	493400.9375	2493102.25	493380.4808222329	2493147.062633536	3
1510297844	113.93636799999999	22.535014	380	448	-0.3789409	0.51977634	-9.633891	2017/11/10 15:10	493400.9375	2493102.25	493380.5150330639	2493147.0974806286	3
1510297845	113.93636799999999	22.535014	380	448	-0.38325626	0.5184365	-9.634267999999999	2017/11/10 15:10	493400.9375	2493102.25	493380.46092245716	2493147.0439457595	3
1510297846	113.93636799999999	22.535014	380	448	-0.37987983	0.520903	-9.639525	2017/11/10 15:10	493400.9375	2493102.25	493380.414962281	2493146.998506554	3
1510297847	113.93636799999999	22.535014	380	448	-0.38063094	0.5248465	-9.633892999999999	2017/11/10 15:10	493400.9375	2493102.25	493380.39444328955	2493146.9784589754	3
1510297848	113.93636799999999	22.535014	380	448	-0.38232097	0.52090305	-9.635205000000001	2017/11/10 15:10	493400.9375	2493102.25	493380.4480051343	2493147.0324473903	3
1510297849	113.93636799999999	22.535014	380	448	-0.38104624	0.5188049	-9.633347	2017/11/10 15:10	493400.9375	2493102.25	493380.38226168853	2493146.967089937	3
1510297850	113.93636799999999	22.535014	380	448	-0.37950426	0.52184194	-9.628635000000001	2017/11/10 15:10	493400.9375	2493102.25	493380.3238258383	2493146.909003362	3
1510297851	113.93636799999999	22.535014	380	448	-0.3783776	0.5220297	-9.625629	2017/11/10 15:10	493400.9375	2493102.25	493380.43575257406	2493147.021246148	3
1510297852	113.93636799999999	22.535014	380	448	-0.37975705	0.5213832	-9.632056	2017/11/10 15:10	493400.9375	2493102.25	493380.3421538846	2493146.9279334447	3
1510297853	113.93636799999999	22.535014	380	448	-0.37875313	0.5180863	-9.628447999999999	2017/11/10 15:10	493400.9375	2493102.25	493380.41708317475	2493147.003121516	3
1510297854	113.93636799999999	22.535014	380	448	-0.37687534	0.5267242	-9.626380000000001	2017/11/10 15:10	493400.9375	2493102.25	493380.4778444902	2493147.0641169967	3
1510297855	113.93636799999999	22.535014	380	448	-0.37218082	0.5210908	-9.626945	2017/11/10 15:10	493400.9375	2493102.25	493380.5908068184	2493147.1772912154	3
1510297856	113.93636799999999	22.535014	380	448	-0.37754699999999997	0.5210149000000001	-9.630032	2017/11/10 15:10	493400.9375	2493102.25	493380.66885589226	2493147.255532023	3
1510297857	113.93636799999999	22.535014	380	448	-0.37499753	0.51188946	-9.629763	2017/11/10 15:10	493400.9375	2493102.25	493380.65777792316	2493147.24462755	3
1510297858	113.93636799999999	22.535014	380	448	-0.3783776	0.5169596	-9.630513	2017/11/10 15:10	493400.9375	2493102.25	493380.5818058217	2493147.16881244	3
1510297859	113.93636799999999	22.535014	380	448	-0.38159874	0.51696324	-9.632978	2017/11/10 15:10	493400.9375	2493102.25	493380.68714179355	2493147.2742904695	3
1510297860	113.93636799999999	22.535014	380	448	-0.3819454	0.5210907	-9.635769999999999	2017/11/10 15:11	493400.9375	2493102.25	493380.6941857596	2493147.28146298	3
1510297861	113.93636799999999	22.535014	380	448	-0.38457432	0.5186496	-9.629949	2017/11/10 15:11	493400.9375	2493102.25	493380.63145480136	2493147.218848339	3
1510297862	113.93636799999999	22.535014	380	448	-0.38104624	0.5210149000000001	-9.624874	2017/11/10 15:11	493400.9375	2493102.25	493380.7396081585	2493147.327106948	3
1510297863	113.93636799999999	22.535014	380	448	-0.38063094	0.5233441	-9.631075	2017/11/10 15:11	493400.9375	2493102.25	493380.91197551385	2493147.4995695436	3
1510297864	113.93636799999999	22.535014	380	448	-0.37687534	0.52278084	-9.628072	2017/11/10 15:11	493400.9375	2493102.25	493380.88844932243	2493147.4761295323	3
1510297865	113.93636799999999	22.535014	380	448	-0.37754699999999997	0.51972574	-9.624689	2017/11/10 15:11	493400.9375	2493102.25	493380.91952444986	2493147.507282642	3
1510297866	113.93636799999999	22.535014	380	448	-0.3800676	0.517523	-9.631264999999999	2017/11/10 15:11	493400.9375	2493102.25	493380.9669580353	2493147.554786792	3
1510297867	113.93636799999999	22.535014	380	448	-0.3828843	0.5210908	-9.623377	2017/11/10 15:11	493400.9375	2493102.25	493380.9702051828	2493147.558097792	3
1510297868	113.93636799999999	22.535014	380	448	-0.38081872	0.5188374	-9.629760000000001	2017/11/10 15:11	493400.9375	2493102.25	493381.0333492391	2493147.621299626	3
1510297869	113.93636799999999	22.535014	380	448	-0.38141456	0.52156746	-9.628741999999999	2017/11/10 15:11	493400.9375	2493102.25	493381.1010655177	2493147.6890681866	3
1510297870	113.93636799999999	22.535014	380	448	-0.38063094	0.52296865	-9.633329	2017/11/10 15:11	493400.9375	2493102.25	493381.0641581562	2493147.6522081336	3
1510297871	113.93636799999999	22.535014	380	448	-0.38776659999999996	0.52127856	-9.634456	2017/11/10 15:11	493400.9375	2493102.25	493380.95843657	2493147.546529356	3
1510297872	113.93636799999999	22.535014	380	448	-0.3783776	0.52390754	-9.632765	2017/11/10 15:11	493400.9375	2493102.25	493380.8818537332	2493147.469985255	3
1510297873	113.93636799999999	22.535014	380	448	-0.38159874	0.52469826	-9.626901	2017/11/10 15:11	493400.9375	2493102.25	493380.9634906305	2493147.551657204	3
1510297874	113.93636799999999	22.535014	380	448	-0.38250875	0.51977634	-9.633328	2017/11/10 15:11	493400.9375	2493102.25	493380.78161530604	2493147.369813597	3
1510297875	113.93636799999999	22.535014	380	448	-0.3811943	0.5239075	-9.634269	2017/11/10 15:11	493400.9375	2493102.25	493380.9624600608	2493147.5506870514	3
1510297876	113.93636799999999	22.535014	380	448	-0.37994120000000003	0.5267242	-9.639055	2017/11/10 15:11	493400.9375	2493102.25	493381.03953514557	2493147.6277881064	3
1510297877	113.93636799999999	22.535014	380	448	-0.38325986	0.5267242	-9.627696	2017/11/10 15:11	493400.9375	2493102.25	493380.8331366803	2493147.421413141	3
1510297878	113.93636799999999	22.535014	380	448	-0.3819454	0.52634865	-9.629947999999999	2017/11/10 15:11	493400.9375	2493102.25	493380.9977616608	2493147.5860593854	3
1510297879	113.93636799999999	22.535014	380	448	-0.38546628	0.52635586	-9.630586	2017/11/10 15:11	493400.9375	2493102.25	493380.8911806883	2493147.4794976544	3
1510297880	113.93636799999999	22.535014	380	448	-0.38739103	0.52691203	-9.625066	2017/11/10 15:11	493400.9375	2493102.25	493380.9973162872	2493147.5856506643	3
1510297881	113.93636799999999	22.535014	380	448	-0.385701	0.522593	-9.625256	2017/11/10 15:11	493400.9375	2493102.25	493381.0694823099	2493147.657832442	3
1510297882	113.93636799999999	22.535014	380	448	-0.3804937	0.5261716999999999	-9.631689999999999	2017/11/10 15:11	493400.9375	2493102.25	493380.9784630292	2493147.5668274174	3
1510297883	113.93636799999999	22.535014	380	448	-0.38044316	0.520903	-9.627131	2017/11/10 15:11	493400.9375	2493102.25	493380.85648919153	2493147.44486648	3
1510297884	113.93636799999999	22.535014	380	448	-0.38081872	0.51583284	-9.627884	2017/11/10 15:11	493400.9375	2493102.25	493380.7708524478	2493147.359241409	3
1510297885	113.93636799999999	22.535014	380	448	-0.38438654	0.5205274000000001	-9.628822	2017/11/10 15:11	493400.9375	2493102.25	493380.6881107142	2493147.276510238	3
1510297886	113.93636799999999	22.535014	380	448	-0.38178290000000004	0.51622653	-9.625611	2017/11/10 15:11	493400.9375	2493102.25	493380.6392984142	2493147.227707496	3
1510297887	113.93636799999999	22.535014	380	448	-0.3810065	0.51564515	-9.620560000000001	2017/11/10 15:11	493400.9375	2493102.25	493380.71042455145	2493147.2988422816	3
1510297888	113.93636799999999	22.535014	380	448	-0.38382322	0.5203397	-9.626007000000001	2017/11/10 15:11	493400.9375	2493102.25	493380.60518376785	2493147.193609324	3
1510297889	113.93636799999999	22.535014	380	448	-0.37994120000000003	0.51604235	-9.618061	2017/11/10 15:11	493400.9375	2493102.25	493380.6598994867	2493147.248332124	3
1510297890	113.93636799999999	22.535014	380	448	-0.38081872	0.5186496	-9.627131	2017/11/10 15:11	493400.9375	2493102.25	493380.7446445255	2493147.333083571	3
1510297891	113.93636799999999	22.535014	380	448	-0.38307208	0.52071524	-9.62394	2017/11/10 15:11	493400.9375	2493102.25	493380.87972038996	2493147.4681652337	3
1510297892	113.93636799999999	22.535014	380	448	-0.37668756	0.520903	-9.624689	2017/11/10 15:11	493400.9375	2493102.25	493381.02135464526	2493147.609804736	3
1510297893	113.93636799999999	22.535014	380	448	-0.37662616	0.5147531	-9.618798	2017/11/10 15:11	493400.9375	2493102.25	493381.04519648483	2493147.633651323	3
1510297894	113.93636799999999	22.535014	380	448	-0.37931648	0.5178984999999999	-9.619996	2017/11/10 15:11	493400.9375	2493102.25	493381.0036372614	2493147.592096396	3
1510297895	113.93636799999999	22.535014	380	448	-0.37649977	0.5184618	-9.618119	2017/11/10 15:11	493400.9375	2493102.25	493380.86951662035	2493147.457979642	3
1510297896	113.93636799999999	22.535014	380	448	-0.37441614	0.517884	-9.619166	2017/11/10 15:11	493400.9375	2493102.25	493380.93196926237	2493147.5204358017	3
1510297897	113.93636799999999	22.535014	380	448	-0.37912870000000004	0.5190252000000001	-9.620747999999999	2017/11/10 15:11	493400.9375	2493102.25	493380.8300822203	2493147.4185519423	3
1510297898	113.93636799999999	22.535014	380	448	-0.37349528	0.51658404	-9.622999	2017/11/10 15:11	493400.9375	2493102.25	493380.8954430907	2493147.483915693	3
