Time	Long	Lat	X	Y	Ax	Ay	Az	A1	A2	A3	A4	A5	Len5	Speed5	Acceleration5	displacement5	V_var5	A_var5	Point_density5	Len11	Speed11	Acceleration11	displacement11	V_var11	A_var11	Point_density11	Len21	Speed21	Acceleration21	displacement21	V_var21	A_var21	Point_density21	Len31	Speed31	Acceleration31	displacement31	V_var31	A_var31	Point_density31	Len61	Speed61	Acceleration61	displacement61	V_var61	A_var61	Point_density61	Len121	Speed121	Acceleration121	displacement121	V_var121	A_var121	Point_density121	Len301	Speed301	Acceleration301	displacement301	V_var301	A_var301	Point_density301	Len601	Speed601	Acceleration601	displacement601	V_var601	A_var601	Point_density601	fileName	trans_pattern	y_pred	filterPattern
1522298351.0	113.9366135	22.53534044	395.0	105.0	3.1167884	-8.987149	5.7405005	493426.2188	2493138.5	493381.4034	2493110.6040000003	3	0.473114427	0.094622885	0.020643138	0.17323801600000002	0.002017595	0.0008207189999999999	62.69921186	2.591174744	0.23556134	0.05852278900000001	1.259023705	0.017083433000000002	0.014794391	2.691827883	9.304045667	0.443049794	0.389301336	5.098104933	0.008850519	0.037523483	0.349723713	12.61248361	0.40685431	0.483050396	4.804026129	0.0015708089999999998	0.017414827	0.626135474	22.17728428	0.363562037	0.383845682	8.66792766	0.232271296	7.641735325	0.7424785770000001	91.68234079	0.7577052959999999	7.023567783	53.54432099	0.178624681	6.636344024	0.021302798	363.9789421	1.209232366	33.91407642	53.30787401	0.341182272	164.8076468	0.007540814	626.9408177	1.043162758	56.23222954	216.3441275	0.115166495	366.1349768	0.006163861999999999	newmk_329.txt	8.0	7.0	7.0
1522298352.0	113.9366108	22.53534831	400.0	90.0	6.6180754	-5.926412	4.8569174	493425.9375	2493139.25	493381.3491	2493110.51	3	0.920026394	0.184005279	0.025055253	0.631697179	0.005187777	0.000616048	8.983933252	2.715728527	0.246884412	0.128359258	2.007252025	0.023178658	0.01564644	1.635284744	9.020504738	0.429547845	0.436761025	5.446526563	0.008799000999999999	0.035202300000000006	0.374652097	12.59516217	0.406295554	0.550717723	4.395944517	0.001390561	0.016444227	0.671247333	22.48747362	0.368647109	0.424461475	8.624584146	0.233596228	7.715030900000001	0.7055853940000001	91.49559624	0.756161952	7.020296151	53.35798237	0.18037747	6.565870054	0.021752358	364.18802180000006	1.209926983	33.94539174	52.95356703	0.340951753	163.84659530000005	0.007559731	628.1047146000002	1.045099359	56.3636113	217.2959844	0.11460055	365.3949951	0.006119959	newmk_329.txt	8.0	7.0	7.0
1522298353.0	113.9366056	22.53534749	400.0	90.0	8.161042	-6.3636050000000015	3.509699	493425.4063	2493139.25	493381.349	2493110.475	3	1.054393981	0.210878796	0.08522975599999999	0.800892767	0.009380901	0.000703921	4.57553821	3.026946686	0.275176971	0.211484676	2.475292152	0.029038102000000007	0.015411896	1.245187472	9.336651689	0.444602461	0.525442642	5.143272978	0.008587787	0.032697308	0.420451496	12.57502964	0.405646117	0.6231293920000001	4.077560261	0.00118115	0.016675369	0.716986473	22.54191572	0.369539602	0.44101266	8.794036124	0.234314491	7.771639422000001	0.670470305	91.39049411	0.75529334	7.0240700610000015	53.41895030000001	0.181910843	6.4941742589999985	0.022214648	366.7809025	1.218541204	34.26054022	52.07685564	0.34067459	162.85959119999995	0.007579005	628.8848117	1.046397357	56.47736307	218.1524527	0.114029115	364.6562424	0.006082481999999999	newmk_329.txt	8.0	7.0	7.0
1522298354.0	113.9366016	22.53534587	370.0	135.0	7.9546914000000015	-6.7650747	3.5894446	493424.9688	2493139.0	493381.1763	2493110.984	3	1.4508453	0.29016906	0.033924625	1.340893391	0.006945943	0.0007130589999999999	2.411190298	3.395624439	0.308693131	0.152778761	2.787753407	0.031133844	0.015307222	1.06719521	9.542454127000001	0.454402577	0.487775556	5.22137464	0.007761783	0.030547352000000007	0.476060544	12.79641594	0.412787611	0.547428699	4.072136741	0.000910349	0.017175119	0.763796632	22.57730601	0.370119771	0.360637119	8.727347322	0.23429028	7.815351221	0.660152237	91.11436138	0.753011251	6.935375171	53.65018979	0.183178288	6.41988326	0.022692319	370.6343893	1.231343486	34.60969149	51.61605720000001	0.34034458799999995	161.8403562	0.007599069	629.8583265999998	1.048017182	56.52339782	219.3183647	0.11345021	363.9185316	0.006025979	newmk_329.txt	8.0	7.0	7.0
1522298355.0	113.936598	22.53534451	390.0	135.0	6.732755	-6.9765143	3.9102435	493424.625	2493138.75	493381.1192	2493111.353	3	1.899912457	0.379982491	0.008716742	1.840287321	0.005305687	0.0008657389999999999	1.853959705	6.358412086	0.5780374620000001	0.419031583	4.834393063	0.031513029	0.014899259	0.23963105	9.521312937000001	0.453395854	0.506103179	4.832139508	0.00683461	0.027607822	0.542675927	12.95076567	0.417766634	0.535713992	3.572710563	0.0006799919999999999	0.017188481000000002	0.810472089	22.76031124	0.373119856	0.303445805	8.744800947	0.233676665	7.848718827999999	0.628574025	91.01979668	0.752229725	6.862874022000001	53.65584649	0.184227336	6.345176352	0.023187616	372.76685410000016	1.238428087	34.80193954	52.63748317	0.339974811	160.7987622	0.0076200680000000015	631.1128141	1.050104516	56.60662610000001	220.6879779	0.112866473	363.1825418	0.005962175	newmk_329.txt	8.0	7.0	7.0
1522298356.0	113.9365951	22.53534044	390.0	135.0	6.710921300000001	-6.764959299999999	4.8425379999999985	493424.3125	2493138.5	493381.2265	2493111.846	3	1.927961017	0.385592203	0.019088232	1.80096548	0.049495776	0.010677461	1.737705033	6.4038788460000005	0.582170804	0.365111	4.869707525	0.028491934	0.010740215	0.275314805	9.512203407000001	0.452962067	0.48109488	4.981432962	0.005767068	0.025085001000000003	0.6164266970000001	13.11538188	0.423076835	0.466352044	3.382242324	0.000487796	0.016948918	0.853647851	22.78050451	0.373450894	0.220040639	8.724512362	0.232464346	7.874009115	0.6125159379999999	90.83324445	0.750687971	6.771480727999999	53.53212661	0.199867807	7.037671662	0.0236994	373.3309611	1.240302196	34.7842745	52.09619687	0.33955884299999994	159.7527845	0.00764093	632.1246624	1.051788124	56.64596608	221.64485180000003	0.112277053	362.4445922	0.0059244630000000005	newmk_329.txt	8.0	7.0	7.0
1522298357.0	113.93658909999998	22.53533366	390.0	135.0	8.1418295	-5.116013	4.8159018	493423.6875	2493137.75	493381.3469	2493112.315	3	2.011779121	0.402355824	0.003712888	1.910022579	0.060876108	0.015633251	1.699018521	6.475676984	0.588697908	0.289412793	5.082825703999999	0.023165222000000003	0.007096981	0.340314775	9.556058439	0.455050402	0.458289043	5.056165173999999	0.004505985	0.021499583	0.699353625	13.03359194	0.42043845	0.452552731	3.612994493	0.000351196	0.016022013	0.8913037779999999	22.86071683	0.37476585	0.12671699	8.849479849	0.230692025	7.892118171	0.583885246	90.81575854	0.7505434590000001	6.665726801	53.51921219	0.214845883	7.717542749	0.024227142000000004	375.5228791	1.247584316	34.93883454	52.04416196	0.339102734	158.68611719999996	0.007662311	633.5528158	1.054164419	56.69760206	223.0769504	0.111682236	361.7064583	0.0058556580000000006	newmk_329.txt	8.0	7.0	7.0
1522298358.0	113.9365799	22.53532389	430.0	135.0	8.454461	-5.0825725	4.8686857	493422.75	2493136.5	493381.7776	2493112.681	3	4.560302228	0.912060446	0.273394125	4.206611325	0.053501493	0.019349008	0.186805251	7.032817733	0.639347067	0.233612107	4.80710282	0.015820742	0.00515832	0.449222618	9.653389386	0.459685209	0.399944002	4.994234692	0.003105105	0.016574167	0.791141593	13.09447576	0.422402444	0.395166564	3.708125796	0.00076228	0.019646715	0.929912413	27.64370647	0.453175516	0.593191228	11.4232554	0.228409742	7.831264044	0.290770843	90.79858406	0.7504015209999999	6.542025759	53.53632249	0.229169444	8.386694406	0.024772559	377.4938362	1.254132346	35.09811971	52.23014072	0.338603395	157.59942980000002	0.007684179	634.4688305999998	1.05568857	56.73161489	224.4399335	0.111082347	360.9632627	0.005803936	newmk_329.txt	8.0	7.0	7.0
1522298359.0	113.9365666	22.53531033	430.0	135.0	8.756494	-5.5235815000000015	4.656507	493421.375	2493135.0	493382.1289	2493112.974	3	4.360303298	0.87206066	0.25723424300000003	4.097502912	0.033732566	0.013720486	0.329998112	6.9662170639999985	0.63329246	0.243953753	4.576762334	0.008026154	0.004679479	0.509461425	9.87194491	0.470092615	0.342299559	4.953742678999999	0.001720319	0.010164609	0.848457026	13.02462515	0.420149199	0.344613082	4.131756045	0.124149852	1.165709038	0.971756384	85.94480812	1.408931281	6.979699612999999	53.88685628	0.225692177	8.139777021	0.007498304	90.75836224	0.750069109	6.444860266	53.5749777	0.24286205	9.044635247999999	0.025336758	378.9074226	1.258828647	35.23330093	52.45422187	0.33805964200000005	156.4978622	0.007706529	635.4159136	1.057264415	56.79200733	225.795598	0.1104775	360.2189129	0.005753336	newmk_329.txt	8.0	8.0	8.0
1522298360.0	113.93656029999998	22.53529731	450.0	135.0	6.6167493	-8.082021000000001	2.5410883	493420.75	2493133.75	493385.1606	2493113.335	3	3.97495413	0.7949908259999999	0.33843280200000003	3.628293559	0.049105296	0.008626818	0.325495705	7.038120775	0.639829161	0.343508396	4.230319852	0.006220584	0.009716937	0.441159414	10.17965971	0.484745701	0.281907162	4.764672893999999	0.001606252	0.007985099	0.77044527	12.73300807	0.410742196	0.262563621	4.22562014	0.227517883	2.342047894	1.013409191	83.06353229	1.3616972509999998	6.621381584	52.81091382	0.222047949	8.369589214	0.007764147	90.64201778	0.749107585	5.779327641	53.68730877	0.255434165	9.735860458	0.025920844	382.0780527	1.269362301	35.0100179	54.11375446	0.337422979	155.3803025	0.007730118	636.3141266	1.058758946	56.26841833	227.0780552	0.109863469	359.4611963	0.005706599000000001	newmk_329.txt	8.0	8.0	8.0
1522298361.0	113.9365557	22.53528619	430.0	135.0	8.155059	-7.790647	3.8362193	493420.25	2493132.5	493385.2344	2493113.61	3	4.110307721	0.8220615440000001	0.28501153	2.718348488	0.062664342	0.016217622	0.271654734	6.921028662	0.629184424	0.307649909	3.774157349	0.011005885	0.011850816	0.445960325	10.21521506	0.4864388120000001	0.288060293	4.54733082	0.002655493	0.010984762	0.711495097	12.61868487	0.407054351	0.250393608	4.70716829	0.322225114	3.425717484	1.041861452	82.8762512	1.358627069	6.578937994	52.82153057	0.218823205	8.539485994	0.008039714	90.44648701	0.747491628	5.737800683	53.54273066	0.274903784	11.18301722	0.026526644	384.4172523	1.277133729	35.27101370000001	53.08636287	0.336785129	154.2665456	0.007753816	636.7172239	1.059429657	56.29926603	227.7908405	0.109242145	358.6416711	0.005699276	newmk_329.txt	8.0	8.0	8.0
1522298362.0	113.9365573	22.53527154	430.0	135.0	7.885027	-6.533853	4.0680757000000005	493420.4375	2493130.75	493385.2323	2493113.79	3	1.527831372	0.305566274	0.066530273	1.2649664040000002	0.053113297	0.018816392	2.676878358	6.840329911	0.621848174	0.2488958010000001	3.16884665	0.014247181	0.012565601	0.463681251	10.48876419	0.499464961	0.273621087	4.536893243	0.003472313	0.013363713	0.629771698	12.55491726	0.404997331	0.217436879	5.109585368	0.408761997	4.406721051	1.000369181	82.6998455	1.355735172	6.558562458	52.96335398	0.215211126	8.67815952	0.008330317	90.27062256	0.746038203	5.717365007000001	53.41322469	0.293624098	12.59557823	0.027152285	390.1135417	1.296058278	35.87710143	48.49580819	0.336104885	153.1163419	0.00777589	637.8463404	1.061308387	56.41855714	228.8594284	0.108615118	357.8241814	0.00566172	newmk_329.txt	8.0	8.0	8.0
1522298363.0	113.9365696	22.53525743	370.0	135.0	8.645567999999999	-4.037804	5.8266425	493421.6875	2493129.25	493384.6635	2493113.957	3	1.68863591	0.337727182	0.015936884	1.570507016	0.037572299	0.010728168	2.068159558	6.626442699999999	0.6024038820000001	0.278764888	2.550254445	0.017358184	0.014317431	0.5895726720000001	10.7906418	0.513840086	0.363888185	4.505241502	0.00448783	0.01534387	0.561976543	12.60033233	0.406462333	0.287654193	5.274755906	0.485836721	5.300438505	0.92592728	82.43864009	1.3514531159999998	6.455872123	52.82882283	0.211133123	8.778674396	0.008637829	90.06680884	0.7443537920000001	5.608297817	53.25332255	0.311509417	13.98224178	0.02779879	394.9348793	1.312076011	36.3334256	45.86211124	0.335387319	151.94598059999996	0.007797216	639.731675	1.064445383	56.53231623	229.7639562	0.107981084	357.0139319	0.005630568000000001	newmk_329.txt	8.0	8.0	8.0
1522298364.0	113.9365858	22.53525065	370.0	135.0	3.761361	-0.009883952	7.3977118000000015	493423.375	2493128.5	493384.3361	2493114.295	3	1.896196979	0.379239396	0.025600762000000003	1.856664109	0.000633113	0.000438737	1.632757533	6.476320471	0.588756406	0.298386708	2.169863195	0.019151337	0.016091907	0.745411464	10.44838809	0.49754229	0.387116226	4.181625981	0.005596666	0.016326138	0.625736391	12.74184025	0.411027105	0.356801052	5.359772624	0.55434128	6.11261181	0.8799968440000001	82.22762868	1.347993913	6.37474168	52.73560964	0.20674175	8.847038017000001	0.008961894	89.99178674	0.743733775	5.51205745	53.21939728	0.32863336	15.3419176	0.028466692	397.3547765	1.320115537	36.57876835	46.0860597	0.334633003	150.76669119999997	0.00781876	641.1357397	1.066781597	56.60622162	230.4060338	0.107343024	356.2049897	0.005602886	newmk_329.txt	8.0	8.0	8.0
1522298365.0	113.9366024	22.53524767	370.0	135.0	1.4182211999999998	1.3676176000000002	9.348019	493425.0625	2493128.25	493383.9424	2493114.503	3	1.707424636	0.34148492700000005	0.013849248	1.671331799	0.000863513	3.05e-05	2.124597027	3.821247627	0.34738614799999995	0.013921954	3.3890239760000003	0.020124957	0.016656721	1.055013484	10.24981591	0.4880864720000001	0.425158404	3.868943775	0.006721271	0.017926551000000002	0.6739705970000001	12.84267872	0.414279959	0.424521185	5.467674481	0.614591036	6.848129819	0.835867107	82.0458429	1.3450138180000002	6.295953159	52.91267046	0.202061316	8.882699359	0.009303966	89.88462642	0.742848152	5.424977212000001	53.32655295	0.344986955	16.67561706	0.029158531	399.9435981	1.328716273	36.80890132	47.12839179	0.333837134	149.57254319999996	0.007840956999999999	642.3077628	1.068731718	56.66172967	231.2706369	0.106700505	355.3949295	0.005565491	newmk_329.txt	8.0	8.0	8.0
1522298366.0	113.9366024	22.53524767	370.0	135.0	0.8713243	2.9566367	9.03717	493425.0625	2493128.25	493383.641	2493114.747	3	1.5881866530000002	0.317637331	0.008622608	1.567687368	0.001114236	4.7e-05	2.4184138180000003	3.811336211	0.34648511	0.037871474	3.593509431	0.019178889	0.013946868	1.02861846	10.02751012	0.477500482	0.423838578	3.5550082560000003	0.007865617	0.018333966	0.8353668559999999	12.81594771	0.413417668	0.460443274	5.35648552	0.6670196079999999	7.504702389	0.810596036	81.57974044	1.337372794	6.26164147	52.89463317	0.197098041	8.88806809	0.009667254	89.73948265	0.7416486170000001	5.355003447	53.38947599	0.360561408	17.98313592	0.029877338	402.128066	1.335973641	36.99901353	48.34863519	0.333003459	148.3704169	0.007863818	643.7032592	1.071053676	56.75187535	232.5623736	0.106053292	354.5862008	0.005504	newmk_329.txt	8.0	8.0	8.0
1522298367.0	113.936629	22.53524306	370.0	135.0	-0.024551092000000004	0.7480971	9.661185	493427.8125	2493127.5	493383.2502	2493114.849	3	1.4499788180000002	0.289995764	0.014755843	1.430142331	0.000664312	2.47e-05	2.901791227	4.013087204	0.364826109	0.065242278	3.844150982	0.016793332	0.011091563999999998	0.783680582	9.839188733	0.4685327970000001	0.426830121	3.233588478	0.009048255	0.018285003	0.935015229	13.15381345	0.424316563	0.488645358	5.394480077000001	0.711439594	8.069079067999999	0.7491402640000001	81.15848213	1.33046692	6.218684199	52.88277437	0.191834808	8.855735631	0.010052234	89.65240097	0.740928934	5.274915439	53.34397348	0.375379079	19.26188487	0.030623795	403.4157054	1.340251513	37.06089756	49.63290272	0.33213537600000004	147.1636092	0.007887345	645.2987382	1.073708383	56.8787171	233.9269459	0.105400864	353.7815504	0.005448961	newmk_329.txt	8.0	8.0	8.0
1522298368.0	113.936629	22.53524306	370.0	135.0	-0.44066894	2.3045907000000003	9.282331	493427.8125	2493127.5	493382.9177	2493114.962	3	1.460521192	0.292104238	0.005562443	1.435171314	0.00032341	1.93e-05	2.9856976360000003	3.757824071	0.34162037	0.039970515	3.5486674760000003	0.01273486	0.00916972	0.969455874	9.573385649	0.455875507	0.408833306	3.188377517	0.009129066	0.018002544	0.861559793	13.25551483	0.427597252	0.5475199270000001	5.55403339	0.7481872159999999	8.565148434	0.6913208190000001	80.78699488	1.324376965	6.181881734	52.89350282	0.186314972	8.787009576	0.010460682	89.48686491	0.739560867	5.215229508	53.44772525	0.389464603	20.51100635	0.031397789	405.4196859	1.346909255	37.21234369	51.4481578	0.331229864	145.9545415	0.007911821	646.7998607999998	1.076206091	56.99768986	234.3969694	0.104743236	352.9808981	0.005445085	newmk_329.txt	8.0	8.0	8.0
1522298369.0	113.9366534	22.53523980000001	370.0	135.0	-0.23381482	2.7551508	9.062729	493430.3125	2493127.25	493382.6355	2493115.0840000003	3	1.331309598	0.26626192	0.001570374	1.306313466	9.93e-05	1.93e-05	3.56806352	3.482171027	0.316561002	0.034296564	3.248619593	0.007677351	0.005601681	1.079647791	9.346215808	0.445057896	0.400713904	3.329434569	0.37251879	2.01539346	0.7827497179999999	12.91152004	0.416500646	0.534639355	5.085810377	0.777490146	8.990996759	0.8201593209999999	80.70114779	1.3229696359999998	6.123146211	52.96904588	0.180512209	8.684237247999999	0.010894704	89.30663709	0.7380713809999999	5.166980734	53.57293301	0.402824866	21.72787237	0.032202907999999995	406.8841401	1.351774552	37.33277847	52.77359794	0.330285737	144.74314809999996	0.007937035	648.0867631	1.078347359	57.13176586	235.1018846	0.104079675	352.1816898	0.005429476	newmk_329.txt	8.0	8.0	8.0
1522298370.0	113.9366574	22.53524034	370.0	135.0	-0.8138143	2.5863106	9.203862	493430.7188	2493127.25	493382.2388	2493115.052	3	1.361598634	0.272319727	0.005428952	1.322793172	0.000323166	1.62e-05	3.493287575	3.2116951360000003	0.291972285	0.053806101	2.989475069	0.001594635	0.000254348	1.250620003	6.484266635	0.308774602	0.128692069	5.800457688	0.696602485	3.818861506	0.705379767	12.74566174	0.411150379	0.558503317	4.789977742	0.799621826	9.329935831	0.765850445	80.45750131	1.318975431	6.061774442000001	52.75348291	0.17441094	8.554805192	0.011356976	89.2190162	0.7373472409999999	5.088272787	53.49283213	0.415445501	22.91353911	0.033041184	408.4875469	1.357101485	37.46299138	54.18125278	0.329290917	143.527448	0.007963012	649.0631574	1.079971976	57.19326991	236.0008415	0.103410849	351.3843412	0.005388672	newmk_329.txt	8.0	8.0	8.0
1522298371.0	113.93665690000002	22.53524034	370.0	135.0	-0.8066806	3.4340472	8.862817	493430.6875	2493127.25	493381.9714	2493115.116	3	1.391811321	0.278362264	0.005152039000000001	1.3741312490000002	0.000530558	0.000183138	3.2998061410000004	3.1064814610000004	0.282407406	0.04044572	2.90553974	0.001719914	0.000246445	1.336264451	6.412068861	0.305336612	0.134511507	5.97328248	0.98397005	5.412554289	0.610326925	12.38043513	0.399368875	0.5480127929999999	4.513467572	0.81495447	9.589564439	0.716084058	80.34739224	1.317170365	6.01295872	52.65601108	0.168093025	8.395974798	0.011847257	88.76950877	0.733632304	5.077167995	53.88170462	0.427366365	24.06717517	0.033911185	411.2394624	1.366244061	37.73599465	56.98036523	0.328248905	142.3037641	0.007990477	649.9466997999998	1.081442096	57.26686867	236.6779938	0.102737399	350.5858732	0.005360415	newmk_329.txt	8.0	8.0	8.0
1522298372.0	113.9366572	22.53524089	370.0	135.0	-0.9159305	4.0671077	8.548964	493430.6875	2493127.5	493381.5972	2493115.041	3	1.188754772	0.237750954	0.013775922	1.038674897	0.00095632	0.00015963700000000002	4.678487736	2.998858822	0.272623529	0.047449764000000005	2.79824371	0.001605415	0.000313211	1.542316996	6.6781364660000015	0.318006498	0.149781994	6.243132856	1.2340125990000002	6.779980105	0.533577115	12.00058487	0.387115641	0.567331295	4.315313639	0.8234564390000001	9.763602736000001	0.670376568	79.88395855	1.309573091	5.97964163	52.93018172	0.161395474	8.215095522999999	0.012368994	88.67207678	0.7328270809999999	5.003184049	53.93758124	0.438543019	25.18491979	0.034822331	413.5889207	1.374049571	37.94365604	59.41770260000001	0.32714607100000004	141.07277280000002	0.008019259	650.1784266	1.081827665	57.26232334	236.744967	0.102058713	349.7794561	0.005374507	newmk_329.txt	8.0	8.0	8.0
1522298373.0	113.9366574	22.53524116	370.0	135.0	0.56615144	4.0144415	8.615341	493430.7188	2493127.5	493381.2654	2493114.9790000003	3	1.088994835	0.217798967	0.038798316	0.936955642	0.001007928	0.00014706	5.159460393	2.946942949	0.267903904	0.050127388	2.746968285	0.001164008	0.000302694	1.685245674	6.222697094	0.296318909	0.143661228	5.7712656	1.448517304	7.954173302	0.63266973	16.49121376	0.531974637	0.017751231	8.90501578	0.824956791	9.665418171	0.157558075	79.60739629	1.305039283	5.935382752000001	53.02951526	0.154488815	7.998294133	0.012928859	88.61848347	0.7323841609999999	4.934150843	53.95823539999999	0.449001373	26.27240988	0.035771494	415.1840973	1.379349161	38.09783007	61.28418431	0.325986471	139.8379385	0.008049038	650.5556827	1.082455379	57.28857112	237.293968	0.1013645	348.9393316	0.005380472	newmk_329.txt	8.0	8.0	8.0
1522298374.0	113.9366574	22.53524116	370.0	135.0	-0.46391815	4.589983	8.2196455	493430.7188	2493127.5	493381.2062	2493115.165	3	0.989591236	0.197918247	0.00835336	0.860772584	0.000277373	0.000111812	8.321404894	2.869895337	0.260899576	0.033734068	2.675993176	0.000793478	0.00032126	1.74553328	5.945302976	0.28310966600000004	0.113226564	5.551219439	1.629911301	8.938903515	0.688612088	74.38105232	2.399388784	6.472767714	50.71468428	0.8200610690000001	9.834409707	0.004059151	79.34260603	1.300698459	5.921483969	53.13738842	0.147389581	7.751402489	0.013528668	88.31784367	0.7298995340000001	4.924235341	54.25087279	0.458769844	27.32662947	0.036760368	416.0587146	1.382254866	38.18639187	62.22586492	0.324773902	138.5968544	0.008079534000000001	651.1550214	1.083452615	57.36095199	238.2772207	0.100664256	348.0943614	0.005359872	newmk_329.txt	8.0	8.0	8.0
1522298375.0	113.9366574	22.53524116	370.0	135.0	-0.5711356	5.083849400000001	7.9336147	493430.7188	2493127.5	493381.0404	2493115.221	3	0.948459386	0.189691877	0.023183266	0.880385706	0.00014487700000000002	0.00014337	6.49352276	2.663019008	0.242092637	0.007157914000000001	2.473955061	0.000537563	0.00033833800000000004	2.11539976	5.707540966	0.271787665	0.079538812	5.3124453	1.776890024	9.728036399	0.766188138	71.32798327	2.300902686	6.773116421	47.70947222	0.8086220059999999	9.886454972000001	0.004342275	78.8760236	1.293049567	5.934445273	52.76443503	0.139965192	7.476830297	0.014172427	87.94451783	0.726814197	4.926834803	54.61028458	0.46784223	28.34085504	0.037796304	416.8656518	1.38493572	38.24119843	63.00859417	0.32350940100000003	137.3491355	0.008110544	651.8321231000001	1.08457924	57.46915722	239.0671945	0.099957859	347.2484365	0.005349599	newmk_329.txt	8.0	8.0	8.0
1522298376.0	113.9366574	22.53524143	350.0	135.0	-0.25253585	5.161732700000001	7.887583699999999	493430.7188	2493127.5	493380.8044	2493115.376	3	1.052958575	0.210591715	0.015394176	1.033162855	0.000118883	4.4e-05	5.163275968	2.600732649	0.236430241	0.015748592	2.4104593430000003	0.000473245	0.00027123	2.219328476	5.459406469	0.259971737	0.083728495	5.112322847	1.88893341	10.33963761	0.8138033509999999	71.04334657	2.291720857	6.742022686	47.55797047	0.79004547	9.80984339	0.004636368	78.47946024	1.286548529	5.915787834	52.69886052	0.13218095	7.16775867	0.014858038999999996	87.82610118	0.7258355470000001	4.877272175	54.72856046	0.476185105	29.31652968	0.038883663	417.850009	1.38820601	38.29994172	63.34911263	0.32219068300000003	136.0998483	0.008141954	652.5580629	1.085787126	57.58046944	239.4113373	0.099245968	346.4074041	0.0053455690000000005	newmk_329.txt	8.0	8.0	8.0
1522298377.0	113.9366574	22.53524143	350.0	135.0	0.010022146	5.0485024	7.9877253	493430.7188	2493127.5	493380.5151	2493115.44	3	1.108179018	0.221635804	0.00543664	1.0884374959999998	0.00016962400000000006	3.55e-05	5.124619227	2.665049261	0.242277206	0.010359813	2.416617464	0.000496726	0.000412865	2.17336662	5.160254955	0.24572642600000005	0.09305141	4.755198845	1.965977649	10.77033076	0.911033719	70.86345381	2.285917865	6.696163163	47.50772314	0.764721535	9.620086373	0.004960357	78.11937840000002	1.280645548	5.88994932	52.64576321	0.124176526	6.8237966960000005	0.015593354	87.64003244	0.7242977890000001	4.832098871	54.91106638	0.483817557	30.25922271	0.040020993	418.7696008	1.391261132	38.41529019	64.06478923	0.320828296	134.850923	0.008173909	654.0367346	1.088247479	57.75292025	238.5936059	0.098528917	345.5803038	0.0053680130000000005	newmk_329.txt	8.0	8.0	8.0
1522298378.0	113.9366574	22.53524143	350.0	135.0	0.10293723	5.0644403	7.9752617	493430.7188	2493127.5	493380.2164	2493115.461	3	1.017058739	0.203411748	0.019383046	1.003914866	0.000146504	4.69e-05	5.402137352	2.464873023	0.224079366	0.003435937	2.223102215	0.013291193	0.019089508	2.654680083	9.86477106	0.469751003	0.441209463	9.459712267	2.00832488	10.71356945	0.151901061	70.2707446	2.266798213	6.695477777000001	48.00536939	0.732837363	9.312330806	0.005319169	77.86535463	1.276481223	5.851632218	52.43886086	0.115940597	6.4476985189999985	0.016383413	87.41400227	0.7224297709999999	4.790671369	54.73649582	0.494894126	31.69786849	0.041212786	419.5216666	1.39375969	38.47351869	65.12132746	0.319419732	133.5927867	0.008206508000000001	655.3688013999998	1.090463896	57.88371589	237.8725377	0.097806905	344.76239289999995	0.005390516	newmk_329.txt	8.0	8.0	8.0
1522298379.0	113.9366574	22.53524143	350.0	135.0	0.15408032	5.081802	7.948385000000001	493430.7188	2493127.5	493379.9973	2493115.532	3	0.933183426	0.186636685	0.014007315	0.918557886	0.000158918	4.89e-05	6.6452747410000015	2.463131949	0.223921086	0.011461864	2.3101808580000003	2.644672903	3.950253958	2.442065098	67.90473185	3.233558659	6.907215686	49.66042829	2.016106519	10.93817212	0.0027084870000000003	69.8001519	2.2516178030000003	6.696613458	48.22593121	0.694824923	8.917874957999999	0.005722888000000001	77.77667676	1.275027488	5.810332917999999	52.35235552	0.107466332	6.044883122999999	0.017231345	87.21334947	0.7207714829999999	4.761813728	54.58260177	0.50516348	33.08798922	0.042454715	420.3354357	1.3964632419999998	38.54084803	65.97535182	0.317965478	132.3286959	0.008239873	656.569939	1.092462461	58.00662108	237.5570056	0.097079725	343.94877660000014	0.005413107	newmk_329.txt	8.0	8.0	8.0
1522298380.0	113.9366574	22.53524143	350.0	135.0	0.46601406	5.1643066	7.8800936	493430.7188	2493127.5	493379.833	2493115.629	3	1.079704947	0.215940989	0.026343736	0.998009937	9.12e-05	5.89e-05	4.983905273	2.49584583	0.226895075	0.011416884	2.332718624	4.733593418	7.062020763	2.241768402	67.50673564	3.214606459	6.908966402999999	50.05249174	1.989723097	10.94266824	0.002985943	69.35471066	2.237248731	6.703635845	48.54839893	0.651069271	8.440899135	0.006176714	77.68639536	1.273547465	5.777893102	52.26483773	0.098741674	5.620513772000001	0.018145192	87.03623161	0.719307699	4.739022407	54.44791198	0.51463161	34.42780306	0.043750025	420.9427636	1.398480942	38.63702796	66.91354582	0.316465195	131.0587745	0.008273861	657.8382432	1.094572784	58.13075416	237.2407061	0.096346728	343.1384812	0.005435796	newmk_329.txt	8.0	8.0	8.0
